,Datum,Tijd (UTC),Temperatuur,Vochtigheid,Luchtdruk,Neerslagintensiteit,Neerslagsom,Windrichting,Windsnelheid,Rukwind,Luchtdruk_Zeeniveau,Globe Temperatuur,Vlinder
5087,2022-09-03,15:55:00,25.6,60,101116,0.0,0.2,275,0.5,3.2,101011.0,28.9,vlinder02
5088,2022-09-03,16:00:00,25.5,59,101125,0.0,0.2,275,2.8,6.4,101020.0,28.8,vlinder02
5089,2022-09-03,16:05:00,25.4,59,101130,0.0,0.2,265,2.2,6.4,101025.0,28.8,vlinder02
5090,2022-09-03,16:10:00,25.3,59,101127,0.0,0.2,295,4.4,12.9,101022.0,27.9,vlinder02
5091,2022-09-03,16:15:00,25.2,60,101147,0.0,0.2,255,4.8,11.3,101042.0,27.6,vlinder02
5092,2022-09-03,16:20:00,25.1,61,101149,0.0,0.2,285,3.2,8.1,101044.0,27.3,vlinder02
5093,2022-09-03,16:25:00,25.0,62,101148,0.0,0.2,245,4.0,9.7,101043.0,28.9,vlinder02
5094,2022-09-03,16:30:00,25.1,63,101147,0.0,0.2,275,4.4,8.1,101042.0,32.5,vlinder02
5095,2022-09-03,16:35:00,25.1,62,101154,0.0,0.2,245,3.7,6.4,101049.0,31.4,vlinder02
5096,2022-09-03,16:40:00,25.0,63,101154,0.0,0.2,295,1.7,6.4,101049.0,29.9,vlinder02
5097,2022-09-03,16:45:00,25.0,63,101152,0.0,0.2,255,1.3,4.8,101047.0,28.8,vlinder02
5098,2022-09-03,16:50:00,24.9,63,101154,0.0,0.2,305,2.9,8.1,101049.0,27.6,vlinder02
5099,2022-09-03,16:55:00,24.8,63,101154,0.0,0.2,305,3.0,8.1,101049.0,26.7,vlinder02
5100,2022-09-03,17:00:00,24.6,63,101155,0.0,0.2,245,3.6,11.3,101050.0,26.2,vlinder02
5101,2022-09-03,17:05:00,24.5,63,101169,0.0,0.2,215,3.9,11.3,101064.0,25.8,vlinder02
5102,2022-09-03,17:10:00,24.4,64,101169,0.0,0.2,245,2.2,4.8,101064.0,25.6,vlinder02
5103,2022-09-03,17:15:00,24.4,64,101174,0.0,0.2,235,3.3,6.4,101069.0,25.6,vlinder02
5104,2022-09-03,17:20:00,24.3,65,101174,0.0,0.2,305,0.4,3.2,101069.0,25.3,vlinder02
5105,2022-09-03,17:25:00,24.3,65,101185,0.0,0.2,265,0.4,4.8,101080.0,25.1,vlinder02
5106,2022-09-03,17:30:00,24.3,65,101190,0.0,0.2,275,0.8,4.8,101085.0,24.6,vlinder02
5107,2022-09-03,17:35:00,24.2,66,101193,0.0,0.2,275,0.3,3.2,101088.0,23.9,vlinder02
5108,2022-09-03,17:40:00,24.1,66,101206,0.0,0.2,275,0.3,3.2,101101.0,23.3,vlinder02
5109,2022-09-03,17:45:00,24.0,66,101203,0.0,0.2,275,0.0,1.6,101098.0,22.9,vlinder02
5110,2022-09-03,17:50:00,23.8,66,101213,0.0,0.2,275,0.0,0.0,101108.0,22.5,vlinder02
5111,2022-09-03,17:55:00,23.7,66,101209,0.0,0.2,275,0.0,0.0,101104.0,22.1,vlinder02
5112,2022-09-03,18:00:00,23.6,66,101217,0.0,0.2,275,0.0,0.0,101113.0,21.9,vlinder02
5113,2022-09-03,18:05:00,23.4,67,101227,0.0,0.2,275,0.0,0.0,101123.0,21.6,vlinder02
5114,2022-09-03,18:10:00,23.3,68,101237,0.0,0.2,275,0.0,0.0,101133.0,21.2,vlinder02
5115,2022-09-03,18:15:00,23.2,68,101241,0.0,0.2,275,0.0,0.0,101137.0,20.8,vlinder02
5116,2022-09-03,18:20:00,23.0,69,101259,0.0,0.2,275,0.0,0.0,101155.0,20.0,vlinder02
5117,2022-09-03,18:25:00,22.8,69,101264,0.0,0.2,275,0.0,0.0,101160.0,19.4,vlinder02
5118,2022-09-03,18:30:00,22.6,70,101279,0.0,0.2,275,0.0,0.0,101175.0,19.2,vlinder02
5119,2022-09-03,18:35:00,22.3,70,101291,0.0,0.2,275,0.0,0.0,101187.0,19.6,vlinder02
5120,2022-09-03,18:40:00,22.1,71,101299,0.0,0.2,275,0.0,0.0,101195.0,19.9,vlinder02
5121,2022-09-03,18:45:00,22.0,73,101299,0.0,0.2,275,0.0,0.0,101195.0,20.1,vlinder02
5122,2022-09-03,18:50:00,21.8,74,101300,0.0,0.2,275,0.0,0.0,101196.0,20.3,vlinder02
5123,2022-09-03,18:55:00,21.7,74,101299,0.0,0.2,275,0.0,0.0,101195.0,20.3,vlinder02
5124,2022-09-03,19:00:00,21.7,74,101308,0.0,0.2,275,0.0,0.0,101204.0,20.2,vlinder02
5125,2022-09-03,19:05:00,21.6,75,101307,0.0,0.2,275,0.0,0.0,101203.0,19.9,vlinder02
5126,2022-09-03,19:10:00,21.6,75,101310,0.0,0.2,275,0.0,0.0,101206.0,19.6,vlinder02
5127,2022-09-03,19:15:00,21.5,75,101317,0.0,0.2,275,0.0,0.0,101213.0,19.4,vlinder02
5128,2022-09-03,19:20:00,21.4,75,101325,0.0,0.2,275,0.0,0.0,101221.0,19.4,vlinder02
5129,2022-09-03,19:25:00,21.4,75,101345,0.0,0.2,275,0.0,0.0,101242.0,19.0,vlinder02
5130,2022-09-03,19:30:00,21.2,75,101331,0.0,0.2,275,0.0,0.0,101228.0,18.8,vlinder02
5131,2022-09-03,19:35:00,21.1,75,101343,0.0,0.2,275,0.0,0.0,101240.0,18.7,vlinder02
5132,2022-09-03,19:40:00,21.0,76,101351,0.0,0.2,275,0.0,0.0,101248.0,18.9,vlinder02
5133,2022-09-03,19:45:00,21.0,77,101353,0.0,0.2,275,0.0,0.0,101250.0,18.9,vlinder02
5134,2022-09-03,19:50:00,21.0,77,101360,0.0,0.2,275,0.0,0.0,101257.0,18.9,vlinder02
5135,2022-09-03,19:55:00,20.9,77,101361,0.0,0.2,275,0.0,0.0,101258.0,18.8,vlinder02
5136,2022-09-03,20:00:00,20.9,77,101365,0.0,0.2,275,0.0,0.0,101262.0,18.5,vlinder02
5137,2022-09-03,20:05:00,20.8,77,101376,0.0,0.2,275,0.0,0.0,101273.0,18.0,vlinder02
5138,2022-09-03,20:10:00,20.6,78,101375,0.0,0.2,275,0.0,0.0,101272.0,17.7,vlinder02
5139,2022-09-03,20:15:00,20.5,78,101380,0.0,0.2,275,0.0,0.0,101277.0,17.8,vlinder02
5140,2022-09-03,20:20:00,20.3,79,101372,0.0,0.2,275,0.0,0.0,101269.0,17.9,vlinder02
5141,2022-09-03,20:25:00,20.2,79,101380,0.0,0.2,275,0.0,0.0,101277.0,17.9,vlinder02
5142,2022-09-03,20:30:00,20.1,80,101389,0.0,0.2,275,0.0,0.0,101286.0,17.9,vlinder02
5143,2022-09-03,20:35:00,20.0,80,101395,0.0,0.2,275,0.0,0.0,101292.0,17.9,vlinder02
5144,2022-09-03,20:40:00,20.0,81,101394,0.0,0.2,275,0.0,0.0,101291.0,17.9,vlinder02
5145,2022-09-03,20:45:00,19.9,81,101399,0.0,0.2,275,0.0,0.0,101296.0,17.5,vlinder02
5146,2022-09-03,20:50:00,19.8,81,101399,0.0,0.2,275,0.0,0.0,101296.0,17.3,vlinder02
5147,2022-09-03,20:55:00,19.7,82,101403,0.0,0.2,275,0.0,0.0,101300.0,17.0,vlinder02
5148,2022-09-03,21:00:00,19.6,82,101403,0.0,0.2,275,0.0,0.0,101300.0,17.0,vlinder02
5149,2022-09-03,21:05:00,19.5,82,101411,0.0,0.2,275,0.0,0.0,101308.0,16.8,vlinder02
5150,2022-09-03,21:10:00,19.4,83,101417,0.0,0.2,275,0.0,0.0,101314.0,16.8,vlinder02
5151,2022-09-03,21:15:00,19.3,83,101416,0.0,0.2,275,0.0,0.0,101313.0,17.1,vlinder02
5152,2022-09-03,21:20:00,19.3,84,101413,0.0,0.2,275,0.0,0.0,101310.0,17.4,vlinder02
5153,2022-09-03,21:25:00,19.3,84,101427,0.0,0.2,275,0.0,0.0,101324.0,17.1,vlinder02
5154,2022-09-03,21:30:00,19.3,84,101427,0.0,0.2,275,0.0,0.0,101324.0,17.1,vlinder02
5155,2022-09-03,21:35:00,19.3,84,101426,0.0,0.2,275,0.0,0.0,101323.0,17.0,vlinder02
5156,2022-09-03,21:40:00,19.2,85,101417,0.0,0.2,275,0.0,0.0,101314.0,16.9,vlinder02
5157,2022-09-03,21:45:00,19.2,85,101415,0.0,0.2,275,0.0,0.0,101312.0,16.7,vlinder02
5158,2022-09-03,21:50:00,19.1,86,101411,0.0,0.2,275,0.0,0.0,101308.0,16.7,vlinder02
5159,2022-09-03,21:55:00,19.1,86,101411,0.0,0.2,275,0.0,0.0,101309.0,16.7,vlinder02
5160,2022-09-03,22:00:00,19.0,86,101418,0.0,0.2,275,0.0,0.0,101316.0,16.7,vlinder02
5161,2022-09-03,22:05:00,19.0,87,101425,0.0,0.2,275,0.0,0.0,101323.0,16.7,vlinder02
5162,2022-09-03,22:10:00,18.9,87,101432,0.0,0.2,275,0.0,0.0,101330.0,16.6,vlinder02
5163,2022-09-03,22:15:00,18.8,88,101438,0.0,0.2,275,0.0,0.0,101336.0,16.6,vlinder02
5164,2022-09-03,22:20:00,18.8,88,101443,0.0,0.2,275,0.0,0.0,101341.0,16.6,vlinder02
5165,2022-09-03,22:25:00,18.7,88,101442,0.0,0.2,275,0.0,0.0,101340.0,16.5,vlinder02
5166,2022-09-03,22:30:00,18.6,88,101439,0.0,0.2,275,0.0,0.0,101337.0,16.4,vlinder02
5167,2022-09-03,22:35:00,18.5,89,101435,0.0,0.2,275,0.0,0.0,101333.0,16.4,vlinder02
5168,2022-09-03,22:40:00,18.5,89,101447,0.0,0.2,275,0.0,0.0,101345.0,16.4,vlinder02
5169,2022-09-03,22:45:00,18.5,89,101440,0.0,0.2,275,0.0,0.0,101338.0,16.4,vlinder02
5170,2022-09-03,22:50:00,18.4,89,101441,0.0,0.2,275,0.0,0.0,101339.0,16.4,vlinder02
5171,2022-09-03,22:55:00,18.4,89,101443,0.0,0.2,275,0.0,0.0,101341.0,16.4,vlinder02
5172,2022-09-03,23:00:00,18.4,90,101449,0.0,0.2,275,0.0,0.0,101347.0,16.4,vlinder02
5173,2022-09-03,23:05:00,18.3,90,101456,0.0,0.2,275,0.0,0.0,101354.0,16.3,vlinder02
5174,2022-09-03,23:10:00,18.3,90,101461,0.0,0.2,275,0.0,0.0,101359.0,16.2,vlinder02
5175,2022-09-03,23:15:00,18.2,90,101471,0.0,0.2,275,0.0,0.0,101369.0,16.2,vlinder02
5176,2022-09-03,23:20:00,18.2,91,101480,0.0,0.2,275,0.0,0.0,101378.0,16.2,vlinder02
5177,2022-09-03,23:25:00,18.1,90,101472,0.0,0.2,275,0.0,0.0,101370.0,16.1,vlinder02
5178,2022-09-03,23:30:00,18.0,90,101485,0.0,0.2,275,0.0,0.0,101383.0,15.9,vlinder02
5179,2022-09-03,23:35:00,18.0,91,101485,0.0,0.2,275,0.0,0.0,101383.0,16.1,vlinder02
5180,2022-09-03,23:40:00,17.9,91,101496,0.0,0.2,275,0.0,0.0,101394.0,15.9,vlinder02
5181,2022-09-03,23:45:00,17.9,92,101492,0.0,0.2,275,0.0,0.0,101390.0,16.0,vlinder02
5182,2022-09-03,23:50:00,17.9,92,101493,0.0,0.2,275,0.0,0.0,101391.0,16.0,vlinder02
5183,2022-09-03,23:55:00,17.8,92,101501,0.0,0.2,275,0.0,0.0,101399.0,15.8,vlinder02
5184,2022-09-04,00:00:00,17.8,92,101507,0.0,0.0,275,0.0,0.0,101405.0,15.9,vlinder02
5185,2022-09-04,00:05:00,17.8,92,101504,0.0,0.0,275,0.0,0.0,101402.0,16.0,vlinder02
5186,2022-09-04,00:10:00,17.7,92,101511,0.0,0.0,275,0.0,0.0,101409.0,15.9,vlinder02
5187,2022-09-04,00:15:00,17.7,92,101506,0.0,0.0,275,0.0,0.0,101404.0,15.9,vlinder02
5188,2022-09-04,00:20:00,17.7,92,101504,0.0,0.0,275,0.0,0.0,101402.0,15.9,vlinder02
5189,2022-09-04,00:25:00,17.7,92,101513,0.0,0.0,275,0.0,0.0,101411.0,15.8,vlinder02
5190,2022-09-04,00:30:00,17.6,92,101507,0.0,0.0,275,0.0,0.0,101405.0,15.7,vlinder02
5191,2022-09-04,00:35:00,17.5,92,101512,0.0,0.0,275,0.0,0.0,101410.0,15.6,vlinder02
5192,2022-09-04,00:40:00,17.4,92,101509,0.0,0.0,275,0.0,0.0,101407.0,15.6,vlinder02
5193,2022-09-04,00:45:00,17.4,92,101520,0.0,0.0,275,0.0,0.0,101418.0,15.5,vlinder02
5194,2022-09-04,00:50:00,17.3,92,101515,0.0,0.0,275,0.0,0.0,101413.0,15.3,vlinder02
5195,2022-09-04,00:55:00,17.2,92,101523,0.0,0.0,275,0.0,0.0,101421.0,15.2,vlinder02
5196,2022-09-04,01:00:00,17.1,92,101517,0.0,0.0,275,0.0,0.0,101415.0,15.0,vlinder02
5197,2022-09-04,01:05:00,17.0,93,101536,0.0,0.0,275,0.0,0.0,101434.0,15.2,vlinder02
5198,2022-09-04,01:10:00,17.0,93,101532,0.0,0.0,275,0.0,0.0,101430.0,15.3,vlinder02
5199,2022-09-04,01:15:00,17.0,93,101536,0.0,0.0,275,0.0,0.0,101434.0,15.3,vlinder02
5200,2022-09-04,01:20:00,17.0,93,101536,0.0,0.0,275,0.0,0.0,101435.0,15.2,vlinder02
5201,2022-09-04,01:25:00,16.9,93,101541,0.0,0.0,275,0.0,0.0,101440.0,15.1,vlinder02
5202,2022-09-04,01:30:00,16.9,94,101543,0.0,0.0,275,0.0,0.0,101442.0,15.1,vlinder02
5203,2022-09-04,01:35:00,16.8,93,101547,0.0,0.0,275,0.0,0.0,101446.0,14.9,vlinder02
5204,2022-09-04,01:40:00,16.7,93,101558,0.0,0.0,275,0.0,0.0,101457.0,14.9,vlinder02
5205,2022-09-04,01:45:00,16.7,94,101557,0.0,0.0,275,0.0,0.0,101456.0,15.0,vlinder02
5206,2022-09-04,01:50:00,16.7,94,101569,0.0,0.0,275,0.0,0.0,101468.0,15.0,vlinder02
5207,2022-09-04,01:55:00,16.6,94,101569,0.0,0.0,275,0.0,0.0,101468.0,14.8,vlinder02
5208,2022-09-04,02:00:00,16.5,94,101569,0.0,0.0,275,0.0,0.0,101468.0,14.9,vlinder02
5209,2022-09-04,02:05:00,16.6,94,101576,0.0,0.0,275,0.0,0.0,101475.0,15.0,vlinder02
5210,2022-09-04,02:10:00,16.6,94,101578,0.0,0.0,275,0.0,0.0,101477.0,15.1,vlinder02
5211,2022-09-04,02:15:00,16.6,94,101583,0.0,0.0,275,0.0,0.0,101482.0,15.0,vlinder02
5212,2022-09-04,02:20:00,16.6,94,101582,0.0,0.0,275,0.0,0.0,101481.0,15.0,vlinder02
5213,2022-09-04,02:25:00,16.6,94,101583,0.0,0.0,275,0.0,0.0,101482.0,15.0,vlinder02
5214,2022-09-04,02:30:00,16.5,94,101586,0.0,0.0,275,0.0,0.0,101485.0,14.8,vlinder02
5215,2022-09-04,02:35:00,16.4,94,101593,0.0,0.0,275,0.0,0.0,101492.0,14.7,vlinder02
5216,2022-09-04,02:40:00,16.3,94,101596,0.0,0.0,275,0.0,0.0,101495.0,14.7,vlinder02
5217,2022-09-04,02:45:00,16.3,94,101597,0.0,0.0,275,0.0,0.0,101496.0,14.7,vlinder02
5218,2022-09-04,02:50:00,16.3,95,101600,0.0,0.0,275,0.0,0.0,101499.0,14.7,vlinder02
5219,2022-09-04,02:55:00,16.2,94,101609,0.0,0.0,275,0.0,0.0,101508.0,14.6,vlinder02
5220,2022-09-04,03:00:00,16.2,95,101614,0.0,0.0,275,0.0,0.0,101513.0,14.7,vlinder02
5221,2022-09-04,03:05:00,16.2,95,101613,0.0,0.0,275,0.0,0.0,101512.0,14.8,vlinder02
5222,2022-09-04,03:10:00,16.3,95,101631,0.0,0.0,275,0.0,0.0,101530.0,14.9,vlinder02
5223,2022-09-04,03:15:00,16.4,95,101637,0.0,0.0,275,0.0,0.0,101536.0,15.1,vlinder02
5224,2022-09-04,03:20:00,16.4,95,101640,0.0,0.0,275,0.0,0.0,101539.0,15.2,vlinder02
5225,2022-09-04,03:25:00,16.4,95,101648,0.0,0.0,275,0.0,0.0,101547.0,15.2,vlinder02
5226,2022-09-04,03:30:00,16.4,95,101650,0.0,0.0,275,0.0,0.0,101549.0,15.0,vlinder02
5227,2022-09-04,03:35:00,16.3,95,101651,0.0,0.0,275,0.0,0.0,101550.0,14.9,vlinder02
5228,2022-09-04,03:40:00,16.2,95,101641,0.0,0.0,275,0.0,0.0,101540.0,14.9,vlinder02
5229,2022-09-04,03:45:00,16.2,95,101647,0.0,0.0,275,0.0,0.0,101546.0,14.9,vlinder02
5230,2022-09-04,03:50:00,16.2,95,101655,0.0,0.0,275,0.0,0.0,101554.0,14.9,vlinder02
5231,2022-09-04,03:55:00,16.1,95,101655,0.0,0.0,275,0.0,0.0,101554.0,14.9,vlinder02
5232,2022-09-04,04:00:00,16.1,95,101663,0.0,0.0,275,0.0,0.0,101562.0,14.8,vlinder02
5233,2022-09-04,04:05:00,16.1,95,101669,0.0,0.0,275,0.0,0.0,101568.0,14.7,vlinder02
5234,2022-09-04,04:10:00,16.1,95,101657,0.0,0.0,275,0.0,0.0,101556.0,14.6,vlinder02
5235,2022-09-04,04:15:00,16.0,95,101662,0.0,0.0,275,0.0,0.0,101561.0,14.6,vlinder02
5236,2022-09-04,04:20:00,15.9,95,101661,0.0,0.0,275,0.0,0.0,101560.0,14.4,vlinder02
5237,2022-09-04,04:25:00,15.9,95,101662,0.0,0.0,275,0.0,0.0,101561.0,14.4,vlinder02
5238,2022-09-04,04:30:00,15.9,95,101668,0.0,0.0,275,0.0,0.0,101567.0,14.5,vlinder02
5239,2022-09-04,04:35:00,15.9,95,101669,0.0,0.0,275,0.0,0.0,101568.0,14.5,vlinder02
5240,2022-09-04,04:40:00,15.8,95,101666,0.0,0.0,275,0.0,0.0,101565.0,14.4,vlinder02
5241,2022-09-04,04:45:00,15.8,95,101682,0.0,0.0,275,0.0,0.0,101581.0,14.2,vlinder02
5242,2022-09-04,04:50:00,15.6,95,101682,0.0,0.0,275,0.0,0.0,101581.0,13.9,vlinder02
5243,2022-09-04,04:55:00,15.6,95,101687,0.0,0.0,275,0.0,0.0,101586.0,14.0,vlinder02
5244,2022-09-04,05:00:00,15.6,96,101698,0.0,0.0,275,0.0,0.0,101597.0,14.1,vlinder02
5245,2022-09-04,05:05:00,15.6,96,101697,0.0,0.0,275,0.0,0.0,101596.0,14.1,vlinder02
5246,2022-09-04,05:10:00,15.6,96,101701,0.0,0.0,275,0.0,0.0,101600.0,14.1,vlinder02
5247,2022-09-04,05:15:00,15.5,96,101702,0.0,0.0,275,0.0,0.0,101601.0,14.1,vlinder02
5248,2022-09-04,05:20:00,15.5,96,101718,0.0,0.0,275,0.0,0.0,101617.0,14.2,vlinder02
5249,2022-09-04,05:25:00,15.5,96,101724,0.0,0.0,275,0.0,0.0,101623.0,14.3,vlinder02
5250,2022-09-04,05:30:00,15.4,96,101722,0.0,0.0,275,0.0,0.0,101621.0,14.3,vlinder02
5251,2022-09-04,05:35:00,15.4,96,101731,0.0,0.0,275,0.0,0.0,101630.0,14.3,vlinder02
5252,2022-09-04,05:40:00,15.4,96,101731,0.0,0.0,275,0.0,0.0,101630.0,14.5,vlinder02
5253,2022-09-04,05:45:00,15.4,96,101729,0.0,0.0,275,0.0,0.0,101628.0,14.9,vlinder02
5254,2022-09-04,05:50:00,15.6,96,101739,0.0,0.0,275,0.0,0.0,101638.0,15.5,vlinder02
5255,2022-09-04,05:55:00,15.7,96,101742,0.0,0.0,275,0.0,0.0,101641.0,15.7,vlinder02
5256,2022-09-04,06:00:00,15.8,96,101748,0.0,0.0,275,0.0,0.0,101647.0,16.1,vlinder02
5257,2022-09-04,06:05:00,15.9,97,101747,0.0,0.0,275,0.0,0.0,101646.0,16.8,vlinder02
5258,2022-09-04,06:10:00,16.0,96,101754,0.0,0.0,275,0.0,0.0,101653.0,17.0,vlinder02
5259,2022-09-04,06:15:00,16.1,96,101764,0.0,0.0,275,0.0,0.0,101663.0,17.1,vlinder02
5260,2022-09-04,06:20:00,16.1,96,101760,0.0,0.0,245,1.1,6.4,101659.0,17.1,vlinder02
5261,2022-09-04,06:25:00,16.0,96,101764,0.0,0.0,245,0.0,1.6,101663.0,17.5,vlinder02
5262,2022-09-04,06:30:00,16.1,96,101763,0.0,0.0,245,0.5,3.2,101662.0,18.1,vlinder02
5263,2022-09-04,06:35:00,16.1,96,101768,0.0,0.0,245,0.2,3.2,101667.0,18.4,vlinder02
5264,2022-09-04,06:40:00,16.1,96,101759,0.0,0.0,245,0.0,0.0,101658.0,20.4,vlinder02
5265,2022-09-04,06:45:00,16.2,96,101762,0.0,0.0,245,0.0,0.0,101661.0,21.6,vlinder02
5266,2022-09-04,06:50:00,16.3,96,101767,0.0,0.0,245,0.2,3.2,101666.0,21.8,vlinder02
5267,2022-09-04,06:55:00,16.4,96,101772,0.0,0.0,245,1.7,6.4,101671.0,21.7,vlinder02
5268,2022-09-04,07:00:00,16.4,96,101776,0.0,0.0,245,0.4,3.2,101675.0,21.7,vlinder02
5269,2022-09-04,07:05:00,16.5,96,101782,0.0,0.0,255,0.0,0.0,101681.0,23.3,vlinder02
5270,2022-09-04,07:10:00,16.7,96,101786,0.0,0.0,255,0.0,0.0,101685.0,24.4,vlinder02
5271,2022-09-04,07:15:00,16.9,96,101779,0.0,0.0,255,0.0,0.0,101678.0,26.1,vlinder02
5272,2022-09-04,07:20:00,17.2,97,101789,0.0,0.0,255,0.0,0.0,101688.0,26.9,vlinder02
5273,2022-09-04,07:25:00,17.4,96,101777,0.0,0.0,255,0.4,3.2,101676.0,28.5,vlinder02
5274,2022-09-04,07:30:00,17.7,96,101782,0.0,0.0,205,0.0,0.0,101680.0,29.0,vlinder02
5275,2022-09-04,07:35:00,18.0,96,101782,0.0,0.0,205,0.9,3.2,101680.0,29.0,vlinder02
5276,2022-09-04,07:40:00,18.2,95,101779,0.0,0.0,185,0.9,4.8,101677.0,30.0,vlinder02
5277,2022-09-04,07:45:00,18.5,94,101785,0.0,0.0,155,2.6,6.4,101683.0,30.4,vlinder02
5278,2022-09-04,07:50:00,18.7,92,101789,0.0,0.0,155,1.6,6.4,101687.0,29.0,vlinder02
5279,2022-09-04,07:55:00,18.9,91,101793,0.0,0.0,155,0.6,4.8,101691.0,29.4,vlinder02
5280,2022-09-04,08:00:00,19.1,90,101793,0.0,0.0,175,2.1,4.8,101691.0,29.3,vlinder02
5281,2022-09-04,08:05:00,19.3,89,101808,0.0,0.0,155,0.9,4.8,101706.0,28.4,vlinder02
5282,2022-09-04,08:10:00,19.4,88,101803,0.0,0.0,235,1.0,4.8,101701.0,30.1,vlinder02
5283,2022-09-04,08:15:00,19.7,88,101799,0.0,0.0,165,1.5,6.4,101697.0,32.1,vlinder02
5284,2022-09-04,08:20:00,19.9,87,101803,0.0,0.0,175,1.7,4.8,101701.0,31.2,vlinder02
5285,2022-09-04,08:25:00,20.2,86,101799,0.0,0.0,175,1.5,4.8,101696.0,32.2,vlinder02
5286,2022-09-04,08:30:00,20.5,85,101796,0.0,0.0,115,1.2,6.4,101693.0,32.9,vlinder02
5287,2022-09-04,08:35:00,20.8,85,101791,0.0,0.0,185,1.6,4.8,101688.0,33.6,vlinder02
5288,2022-09-04,08:40:00,21.1,83,101800,0.0,0.0,195,2.1,6.4,101697.0,32.9,vlinder02
5289,2022-09-04,08:45:00,21.4,82,101804,0.0,0.0,195,1.9,8.1,101701.0,35.0,vlinder02
5290,2022-09-04,08:50:00,21.7,80,101808,0.0,0.0,205,2.5,6.4,101705.0,34.5,vlinder02
5291,2022-09-04,08:55:00,21.9,77,101803,0.0,0.0,245,2.5,6.4,101700.0,34.4,vlinder02
5292,2022-09-04,09:00:00,22.2,75,101805,0.0,0.0,145,3.2,8.1,101702.0,32.7,vlinder02
5293,2022-09-04,09:05:00,22.4,73,101815,0.0,0.0,245,3.7,9.7,101712.0,33.1,vlinder02
5294,2022-09-04,09:10:00,22.6,73,101820,0.0,0.0,155,3.0,8.1,101717.0,33.4,vlinder02
5295,2022-09-04,09:15:00,22.8,69,101819,0.0,0.0,265,4.0,9.7,101715.0,33.2,vlinder02
5296,2022-09-04,09:20:00,22.8,68,101820,0.0,0.0,235,4.4,11.3,101716.0,33.3,vlinder02
5297,2022-09-04,09:25:00,22.8,69,101816,0.0,0.0,165,3.3,8.1,101712.0,33.5,vlinder02
5298,2022-09-04,09:30:00,22.9,69,101823,0.0,0.0,215,2.4,8.1,101719.0,35.7,vlinder02
5299,2022-09-04,09:35:00,23.1,66,101819,0.0,0.0,255,4.0,9.7,101715.0,36.8,vlinder02
5300,2022-09-04,09:40:00,23.4,63,101815,0.0,0.0,265,3.5,11.3,101711.0,36.4,vlinder02
5301,2022-09-04,09:45:00,23.6,61,101811,0.0,0.0,255,4.9,12.9,101707.0,35.0,vlinder02
5302,2022-09-04,09:50:00,23.6,61,101813,0.0,0.0,245,3.5,8.1,101709.0,36.2,vlinder02
5303,2022-09-04,09:55:00,23.7,62,101817,0.0,0.0,205,3.7,8.1,101713.0,36.1,vlinder02
5304,2022-09-04,10:00:00,23.8,60,101815,0.0,0.0,215,3.9,12.9,101711.0,36.5,vlinder02
5305,2022-09-04,10:05:00,23.9,60,101818,0.0,0.0,235,4.5,11.3,101714.0,36.4,vlinder02
5306,2022-09-04,10:10:00,24.1,60,101815,0.0,0.0,245,5.2,11.3,101711.0,36.9,vlinder02
5307,2022-09-04,10:15:00,24.1,59,101824,0.0,0.0,215,5.1,11.3,101720.0,35.1,vlinder02
5308,2022-09-04,10:20:00,24.0,60,101814,0.0,0.0,255,4.7,12.9,101710.0,35.1,vlinder02
5309,2022-09-04,10:25:00,24.0,59,101820,0.0,0.0,265,5.8,12.9,101716.0,33.6,vlinder02
5310,2022-09-04,10:30:00,23.9,60,101814,0.0,0.0,265,2.9,8.1,101710.0,35.3,vlinder02
5311,2022-09-04,10:35:00,24.1,59,101820,0.0,0.0,205,4.0,9.7,101716.0,36.4,vlinder02
5312,2022-09-04,10:40:00,24.3,59,101810,0.0,0.0,285,3.9,11.3,101706.0,37.1,vlinder02
5313,2022-09-04,10:45:00,24.3,57,101816,0.0,0.0,275,4.9,12.9,101712.0,35.9,vlinder02
5314,2022-09-04,10:50:00,24.4,57,101820,0.0,0.0,235,5.2,11.3,101716.0,36.8,vlinder02
5315,2022-09-04,10:55:00,24.6,55,101817,0.0,0.0,225,4.5,9.7,101713.0,36.2,vlinder02
5316,2022-09-04,11:00:00,24.7,53,101820,0.0,0.0,205,4.5,14.5,101716.0,36.2,vlinder02
5317,2022-09-04,11:05:00,24.8,53,101815,0.0,0.0,235,3.5,11.3,101711.0,36.8,vlinder02
5318,2022-09-04,11:10:00,24.9,53,101812,0.0,0.0,245,3.7,9.7,101708.0,38.1,vlinder02
5319,2022-09-04,11:15:00,25.1,52,101809,0.0,0.0,175,3.6,8.1,101705.0,39.1,vlinder02
5320,2022-09-04,11:20:00,25.1,51,101800,0.0,0.0,225,3.9,14.5,101696.0,37.3,vlinder02
5321,2022-09-04,11:25:00,25.1,52,101807,0.0,0.0,235,6.1,14.5,101703.0,37.0,vlinder02
5322,2022-09-04,11:30:00,25.0,52,101808,0.0,0.0,215,5.0,12.9,101704.0,30.6,vlinder02
5323,2022-09-04,11:35:00,24.8,53,101811,0.0,0.0,255,4.8,11.3,101707.0,35.4,vlinder02
5324,2022-09-04,11:40:00,24.9,53,101807,0.0,0.0,205,4.8,11.3,101703.0,38.0,vlinder02
5325,2022-09-04,11:45:00,25.1,53,101797,0.0,0.0,215,5.6,14.5,101693.0,35.4,vlinder02
