;datetime;name;temp;radiation_temp;humidity;precip;precip_sum;wind_speed;wind_gust;wind_direction;pressure;pressure_at_sea_level;network;lat;lon;lcz;call_name;location;duplicated_timestamp_label;missing_timestamp_label;gap_timestamp_label
780;2022-10-04 12:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
781;2022-10-04 13:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
782;2022-10-04 14:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
783;2022-10-04 15:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
784;2022-10-04 16:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
785;2022-10-04 17:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
786;2022-10-04 18:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
787;2022-10-04 19:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
788;2022-10-04 20:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
789;2022-10-04 21:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
790;2022-10-04 22:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
791;2022-10-04 23:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
792;2022-10-05 00:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
793;2022-10-05 01:00:00;vlinder05;9.8;NaN;89.0;0.0;0.0;0.0;0.0;235.0;99696.0;99766.0;Vlinder;51.052655;3.675183;NaN;Watersportbaan;Gent;ok;ok;ok
